0.000000,-0.350000,0.470000,-0.060000,-0.380000,0.450000,0.058926,25.946643,-103.786574,98.557267,-12.141711,-18.862119,-11.765819,-25.758283,-67.173978,18.212507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250664
0.000000,-0.380000,0.480000,-0.060000,-0.410000,0.460000,0.064294,25.787315,-103.149260,99.394032,-15.139944,-21.689513,-12.677230,-30.833793,-64.853544,25.808868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.216673
0.030000,-0.400000,0.490000,-0.030000,-0.430000,0.470000,0.070443,25.946126,-103.784506,97.518225,-18.972144,-21.509073,-11.803520,-32.556057,-61.077781,27.554687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.077356
0.080000,-0.190000,0.500000,0.020000,-0.220000,0.480000,0.075459,25.950265,-103.801059,83.099457,-1.277900,2.676962,-12.533119,-3.913174,-56.776573,-24.736240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.597607
0.090000,-0.360000,0.510000,0.030000,-0.390000,0.490000,0.079534,25.794589,-103.178356,88.900862,-18.605518,-9.843333,-13.076992,-27.831625,-55.875754,12.399611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.691992
0.080000,-0.130000,0.520000,0.020000,-0.160000,0.500000,0.081308,25.783836,-103.135342,79.448716,4.396372,6.778999,-13.651102,2.068855,-52.296882,-35.410138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.186012
0.080000,-0.120000,0.530000,0.020000,-0.150000,0.510000,0.082353,25.530075,-102.120300,77.715375,5.342392,7.205309,-13.944139,2.944257,-51.138191,-36.604299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.682640
0.090000,-0.410000,0.540000,0.030000,-0.440000,0.520000,0.082550,25.161350,-100.645399,87.696874,-24.013754,-14.346092,-13.756769,-32.307050,-52.178000,21.800757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.861440
0.090000,-0.410000,0.550000,0.030000,-0.440000,0.530000,0.083079,24.793979,-99.175914,85.878228,-24.126345,-14.182905,-14.170830,-31.892978,-51.522440,21.595618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.086989
0.090000,-0.420000,0.560000,0.030000,-0.450000,0.540000,0.083511,24.549660,-98.198640,84.968761,-25.267578,-15.272021,-14.307997,-32.345326,-50.484025,23.381294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.202384
